x,Stream,stream,Season,num,d,date,time,new.time,dt,station,temp,oxy,light,bp,z,dtime,bpcalc,sondemetabmodel
,TIP,River,Spring,59,NA,5/4/2023,4:23:00,10.4,5/4/2023 4:23,up,10.182,11.03029037,761.17454,0,0.81,(05/04/23 04:23:00),738.4803741,10.59779805
,TIP,River,Spring,60,NA,5/4/2023,4:33:00,10.6,5/4/2023 4:33,up,10.154,11.02264519,761.39806,0,0.81,(05/04/23 04:33:00),738.6950201,10.57457822
,TIP,River,Spring,61,NA,5/4/2023,4:43:00,10.8,5/4/2023 4:43,up,10.173,10.98732259,761.3244,0,0.81,(05/04/23 04:43:00),738.6250559,10.55137896
,TIP,River,Spring,62,NA,5/4/2023,4:53:00,10.9,5/4/2023 4:53,up,10.136,10.9466613,761.39806,0,0.81,(05/04/23 04:53:00),738.6935993,10.52819979
,TIP,River,Spring,63,NA,5/4/2023,5:03:00,11.1,5/4/2023 5:03,up,10.127,10.95233065,761.39806,0,0.81,(05/04/23 05:03:00),738.6928888,10.50504422
,TIP,River,Spring,64,NA,5/4/2023,5:13:00,11.3,5/4/2023 5:13,up,10.136,10.88266532,761.39806,0,0.81,(05/04/23 05:13:00),738.6935993,10.48190729
,TIP,River,Spring,65,NA,5/4/2023,5:23:00,11.4,5/4/2023 5:23,up,10.164,10.76133266,761.39806,0,0.81,(05/04/23 05:23:00),738.6958094,10.45878541
,TIP,River,Spring,66,NA,5/4/2023,5:33:00,11.6,5/4/2023 5:33,up,10.154,10.71816633,761.47426,0,0.81,(05/04/23 05:33:00),738.768948,10.43568053
,TIP,River,Spring,67,NA,5/4/2023,5:43:00,11.8,5/4/2023 5:43,up,10.164,10.65008317,761.54792,0,0.81,(05/04/23 05:43:00),738.8412011,10.41259517
,TIP,River,Spring,68,NA,5/4/2023,5:53:00,11.9,5/4/2023 5:53,up,10.118,10.62854158,761.54792,0,0.81,(05/04/23 05:53:00),738.8375692,10.38953181
,TIP,River,Spring,69,NA,5/4/2023,6:03:00,12.1,5/4/2023 6:03,up,10.091,10.60127079,761.62412,0,0.81,(05/04/23 06:03:00),738.9093643,10.36649445
,TIP,River,Spring,70,NA,5/4/2023,6:13:00,12.3,5/4/2023 6:13,up,10.072,10.5581354,761.62412,0,0.81,(05/04/23 06:13:00),738.9078634,10.34348039
,TIP,River,Spring,71,NA,5/4/2023,6:23:00,12.4,5/4/2023 6:23,up,10.109,10.5030677,761.69778,0.061036088,0.81,(05/04/23 06:23:00),738.9822493,10.32048468
,TIP,River,Spring,72,NA,5/4/2023,6:33:00,12.6,5/4/2023 6:33,up,10.072,10.44403385,761.84764,2.075226978,0.81,(05/04/23 06:33:00),739.1247167,10.29753537
,TIP,River,Spring,73,NA,5/4/2023,6:43:00,12.8,5/4/2023 6:43,up,10.091,10.40401692,761.77398,2.075226978,0.81,(05/04/23 06:43:00),739.0547549,10.27463352
,TIP,River,Spring,74,NA,5/4/2023,6:53:00,12.9,5/4/2023 6:53,up,10.045,10.36700846,761.77398,14.70969711,0.81,(05/04/23 06:53:00),739.0511201,10.25191779
,TIP,River,Spring,75,NA,5/4/2023,7:03:00,13.1,5/4/2023 7:03,up,10.045,10.32450423,761.77398,52.06378271,0.81,(05/04/23 07:03:00),739.0511201,10.22988276
,TIP,River,Spring,76,NA,5/4/2023,7:13:00,13.3,5/4/2023 7:13,up,10.036,10.29125212,761.62412,52.06378271,0.81,(05/04/23 07:13:00),738.9050191,10.20835677
,TIP,River,Spring,77,NA,5/4/2023,7:23:00,13.4,5/4/2023 7:23,up,9.972,10.25112606,761.62412,96.55909056,0.81,(05/04/23 07:23:00),738.8999607,10.18743891
,TIP,River,Spring,78,NA,5/4/2023,7:33:00,13.6,5/4/2023 7:33,up,10.036,10.22856303,761.69778,160.4943923,0.81,(05/04/23 07:33:00),738.9764818,10.16796634
,TIP,River,Spring,79,NA,5/4/2023,7:43:00,13.8,5/4/2023 7:43,up,10.027,10.21128151,761.84764,160.4943923,0.81,(05/04/23 07:43:00),739.1211601,10.14934616
,TIP,River,Spring,80,NA,5/4/2023,7:53:00,13.9,5/4/2023 7:53,up,9.972,10.16814076,761.92384,226.1081865,0.81,(05/04/23 07:53:00),739.1907381,10.13161104
,TIP,River,Spring,81,NA,5/4/2023,8:03:00,14.1,5/4/2023 8:03,up,9.953,10.12707038,762.0737,412.0241093,0.81,(05/04/23 08:03:00),739.3346238,10.11720864
,TIP,River,Spring,82,NA,5/4/2023,8:13:00,14.3,5/4/2023 8:13,up,9.908,10.09503519,762.14736,412.0241093,0.81,(05/04/23 08:13:00),739.402525,10.10527121
,TIP,River,Spring,83,NA,5/4/2023,8:23:00,14.4,5/4/2023 8:23,up,9.935,10.10401759,762.14736,895.7961395,0.81,(05/04/23 08:23:00),739.4046617,10.09971253
,TIP,River,Spring,84,NA,5/4/2023,8:33:00,14.6,5/4/2023 8:33,up,9.917,10.0865088,762.29976,1285.267414,0.81,(05/04/23 08:33:00),739.5510893,10.10564958
,TIP,River,Spring,85,NA,5/4/2023,8:43:00,14.8,5/4/2023 8:43,up,9.935,10.0647544,762.22356,1285.267414,0.81,(05/04/23 08:43:00),739.4785878,10.11670814
,TIP,River,Spring,86,NA,5/4/2023,8:53:00,14.9,5/4/2023 8:53,up,9.917,10.0683772,762.29976,1817.837797,0.81,(05/04/23 08:53:00),739.5510893,10.13476606
,TIP,River,Spring,87,NA,5/4/2023,9:03:00,15.1,5/4/2023 9:03,up,9.935,10.0661886,762.37342,1956.664378,0.81,(05/04/23 09:03:00),739.623976,10.16164636
,TIP,River,Spring,88,NA,5/4/2023,9:13:00,15.3,5/4/2023 9:13,up,9.999,10.0705943,762.44962,1956.664378,0.81,(05/04/23 09:13:00),739.7029673,10.19032597
,TIP,River,Spring,89,NA,5/4/2023,9:23:00,15.4,5/4/2023 9:23,up,10.036,10.06779715,762.52328,2000,0.81,(05/04/23 09:23:00),739.7773573,10.2195442
,TIP,River,Spring,90,NA,5/4/2023,9:33:00,15.6,5/4/2023 9:33,up,10.036,10.07739857,762.823,1815.640497,0.81,(05/04/23 09:33:00),740.0681367,10.24688163
,TIP,River,Spring,91,NA,5/4/2023,9:43:00,15.8,5/4/2023 9:43,up,10.036,10.10369929,762.74934,1815.640497,0.81,(05/04/23 09:43:00),739.996674,10.27177242
,TIP,River,Spring,92,NA,5/4/2023,9:53:00,15.9,5/4/2023 9:53,up,10.118,10.08434964,762.67314,2000,0.81,(05/04/23 09:53:00),739.9292337,10.2990616
,TIP,River,Spring,93,NA,5/4/2023,10:03:00,16.1,5/4/2023 10:03,up,10.145,10.09067482,762.74934,2000,0.81,(05/04/23 10:03:00),740.0052966,10.32874431
,TIP,River,Spring,94,NA,5/4/2023,10:13:00,16.3,5/4/2023 10:13,up,10.164,10.13633741,762.8992,2000,0.81,(05/04/23 10:13:00),740.1521906,10.35840012
,TIP,River,Spring,95,NA,5/4/2023,10:23:00,16.4,5/4/2023 10:23,up,10.218,10.16866871,762.74934,2000,0.81,(05/04/23 10:23:00),740.0110677,10.38802546
,TIP,River,Spring,96,NA,5/4/2023,10:33:00,16.6,5/4/2023 10:33,up,10.255,10.17983435,762.74934,2000,0.81,(05/04/23 10:33:00),740.0139916,10.41761728
,TIP,River,Spring,97,NA,5/4/2023,10:43:00,16.8,5/4/2023 10:43,up,10.291,10.31991718,762.67314,2000,0.81,(05/04/23 10:43:00),739.9429069,10.44717782
,TIP,River,Spring,98,NA,5/4/2023,10:53:00,16.9,5/4/2023 10:53,up,10.364,10.38945859,762.67314,2000,0.81,(05/04/23 10:53:00),739.9486715,10.47670378
,TIP,River,Spring,99,NA,5/4/2023,11:03:00,17.1,5/4/2023 11:03,up,10.419,10.29472929,762.59948,2000,0.81,(05/04/23 11:03:00),739.8815472,10.50619293
,TIP,River,Spring,100,NA,5/4/2023,11:13:00,17.3,5/4/2023 11:13,up,10.5,10.29786465,762.823,2000,0.81,(05/04/23 11:13:00),740.1048003,10.53564593
,TIP,River,Spring,101,NA,5/4/2023,11:23:00,17.4,5/4/2023 11:23,up,10.573,10.30393232,762.823,2000,0.81,(05/04/23 11:23:00),740.1105578,10.56506116
,TIP,River,Spring,102,NA,5/4/2023,11:33:00,17.6,5/4/2023 11:33,up,10.636,10.33946616,762.823,2000,0.81,(05/04/23 11:33:00),740.1155242,10.59443902
,TIP,River,Spring,103,NA,5/4/2023,11:43:00,17.8,5/4/2023 11:43,up,10.654,10.25523308,762.8992,2000,0.81,(05/04/23 11:43:00),740.1908746,10.62378523
,TIP,River,Spring,104,NA,5/4/2023,11:53:00,17.9,5/4/2023 11:53,up,10.79,10.42411654,762.8992,2000,0.81,(05/04/23 11:53:00),740.2015881,10.65309289
,TIP,River,Spring,105,NA,5/4/2023,12:03:00,18.1,5/4/2023 12:03,up,10.835,10.33905827,762.823,2000,0.81,(05/04/23 12:03:00),740.1311975,10.68235777
,TIP,River,Spring,106,NA,5/4/2023,12:13:00,18.3,5/4/2023 12:13,up,10.944,10.54102914,762.8992,2000,0.81,(05/04/23 12:13:00),740.2137073,10.7115832
,TIP,River,Spring,107,NA,5/4/2023,12:23:00,18.4,5/4/2023 12:23,up,10.998,10.55551457,762.97286,2000,0.81,(05/04/23 12:23:00),740.2894239,10.74076889
,TIP,River,Spring,108,NA,5/4/2023,12:33:00,18.6,5/4/2023 12:33,up,11.07,10.51175728,762.97286,2000,0.81,(05/04/23 12:33:00),740.295084,10.76991814
,TIP,River,Spring,109,NA,5/4/2023,12:43:00,18.8,5/4/2023 12:43,up,11.151,10.72237864,762.823,2000,0.81,(05/04/23 12:43:00),740.1560413,10.79902675
,TIP,River,Spring,110,NA,5/4/2023,12:53:00,18.9,5/4/2023 12:53,up,11.214,10.76618932,762.823,2000,0.81,(05/04/23 12:53:00),740.1609879,10.82809557
,TIP,River,Spring,111,NA,5/4/2023,13:03:00,19.1,5/4/2023 13:03,up,11.304,10.63209466,762.823,2000,0.81,(05/04/23 13:03:00),740.1680506,10.85712438
,TIP,River,Spring,112,NA,5/4/2023,13:13:00,19.3,5/4/2023 13:13,up,11.438,10.80704733,762.74934,2000,0.81,(05/04/23 13:13:00),740.1070847,10.88610515
,TIP,River,Spring,113,NA,5/4/2023,13:23:00,19.4,5/4/2023 13:23,up,11.51,10.77552367,762.74934,2000,0.81,(05/04/23 13:23:00),740.1127259,10.91503989
,TIP,River,Spring,114,NA,5/4/2023,13:33:00,19.6,5/4/2023 13:33,up,11.51,10.71976183,762.74934,2000,0.81,(05/04/23 13:33:00),740.1127259,10.94394314
,TIP,River,Spring,115,NA,5/4/2023,13:43:00,19.8,5/4/2023 13:43,up,11.572,10.62188092,762.74934,2000,0.81,(05/04/23 13:43:00),740.1175814,10.97281539
,TIP,River,Spring,116,NA,5/4/2023,13:53:00,19.9,5/4/2023 13:53,up,11.68,10.76344046,762.67314,2000,0.81,(05/04/23 13:53:00),740.0520945,11.0016447
,TIP,River,Spring,117,NA,5/4/2023,14:03:00,20.1,5/4/2023 14:03,up,11.778,10.76272023,762.59948,2000,0.81,(05/04/23 14:03:00),739.9882826,11.03042691
,TIP,River,Spring,118,NA,5/4/2023,14:13:00,20.3,5/4/2023 14:13,up,11.858,10.91486011,762.67314,2000,0.81,(05/04/23 14:13:00),740.0660111,11.05916582
,TIP,River,Spring,119,NA,5/4/2023,14:23:00,20.4,5/4/2023 14:23,up,11.867,10.73493006,762.52328,2000,0.81,(05/04/23 14:23:00),739.9212963,11.08787089
,TIP,River,Spring,120,NA,5/4/2023,14:33:00,20.6,5/4/2023 14:33,up,11.956,10.71596503,762.59948,2000,0.81,(05/04/23 14:33:00),740.0021884,11.11654003
,TIP,River,Spring,121,NA,5/4/2023,14:43:00,20.8,5/4/2023 14:43,up,12.081,10.74048251,762.52328,2000,0.81,(05/04/23 14:43:00),739.9380005,11.14516124
,TIP,River,Spring,122,NA,5/4/2023,14:53:00,20.9,5/4/2023 14:53,up,12.178,10.88574126,762.59948,2000,0.81,(05/04/23 14:53:00),740.0195077,11.17373399
,TIP,River,Spring,123,NA,5/4/2023,15:03:00,21.1,5/4/2023 15:03,up,12.267,11.04087063,762.59948,2000,0.81,(05/04/23 15:03:00),740.0264436,11.20226238
,TIP,River,Spring,124,NA,5/4/2023,15:13:00,21.3,5/4/2023 15:13,up,12.347,11.19143531,762.52328,2000,0.81,(05/04/23 15:13:00),739.9587293,11.23074727
,TIP,River,Spring,125,NA,5/4/2023,15:23:00,21.4,5/4/2023 15:23,up,12.382,11.13421766,762.44962,2000,0.81,(05/04/23 15:23:00),739.8899734,11.25919453
,TIP,River,Spring,126,NA,5/4/2023,15:33:00,21.6,5/4/2023 15:33,up,12.532,11.29810883,762.44962,2000,0.81,(05/04/23 15:33:00),739.9016419,11.28759495
,TIP,River,Spring,127,NA,5/4/2023,15:43:00,21.8,5/4/2023 15:43,up,12.621,11.52005441,762.44962,2000,0.81,(05/04/23 15:43:00),739.9085595,11.31594471
,TIP,River,Spring,128,NA,5/4/2023,15:53:00,21.9,5/4/2023 15:53,up,12.63,11.56952721,762.29976,2000,0.81,(05/04/23 15:53:00),739.7638291,11.34425901
,TIP,River,Spring,129,NA,5/4/2023,16:03:00,22.1,5/4/2023 16:03,up,12.674,11.3347636,762.29976,2000,0.81,(05/04/23 16:03:00),739.7672466,11.37254147
,TIP,River,Spring,130,NA,5/4/2023,16:13:00,22.3,5/4/2023 16:13,up,12.788,11.4033818,762.29976,2000,0.81,(05/04/23 16:13:00),739.7760961,11.40078049
,TIP,River,Spring,131,NA,5/4/2023,16:23:00,22.4,5/4/2023 16:23,up,12.823,11.5581909,762.22356,2000,0.81,(05/04/23 16:23:00),739.7048629,11.4289786
,TIP,River,Spring,132,NA,5/4/2023,16:33:00,22.6,5/4/2023 16:33,up,12.929,11.72959545,762.14736,2000,0.81,(05/04/23 16:33:00),739.6391328,11.45713401
,TIP,River,Spring,133,NA,5/4/2023,16:43:00,22.8,5/4/2023 16:43,up,12.955,11.68629773,762.14736,2000,0.81,(05/04/23 16:43:00),739.6411478,11.4852504
,TIP,River,Spring,134,NA,5/4/2023,16:53:00,22.9,5/4/2023 16:53,up,13.052,11.85114886,762.14736,2000,0.81,(05/04/23 16:53:00),739.648662,11.51332685
,TIP,River,Spring,135,NA,5/4/2023,17:03:00,23.1,5/4/2023 17:03,up,13.149,11.81257443,762.14736,2000,0.81,(05/04/23 17:03:00),739.6561713,11.5413561
,TIP,River,Spring,136,NA,5/4/2023,17:13:00,23.3,5/4/2023 17:13,up,13.21,12.08928722,762.0737,2000,0.81,(05/04/23 17:13:00),739.5894043,11.56934243
,TIP,River,Spring,137,NA,5/4/2023,17:23:00,23.4,5/4/2023 17:23,up,13.315,12.17764361,762.22356,2000,0.81,(05/04/23 17:23:00),739.7429631,11.59728429
,TIP,River,Spring,138,NA,5/4/2023,17:33:00,23.6,5/4/2023 17:33,up,13.333,11.9473218,762.22356,2000,0.81,(05/04/23 17:33:00),739.7443546,11.62518948
,TIP,River,Spring,139,NA,5/4/2023,17:43:00,23.8,5/4/2023 17:43,up,13.315,11.8606609,762.0737,2000,0.81,(05/04/23 17:43:00),739.597523,11.65306983
,TIP,River,Spring,140,NA,5/4/2023,17:53:00,23.9,5/4/2023 17:53,up,13.324,11.85233045,762.14736,519.0508888,0.81,(05/04/23 17:53:00),739.6697062,11.66143744
,TIP,River,Spring,141,NA,5/4/2023,18:03:00,24.1,5/4/2023 18:03,up,13.403,11.97366523,762.0737,457.9232471,0.81,(05/04/23 18:03:00),739.6043228,11.64949325
,TIP,River,Spring,142,NA,5/4/2023,18:13:00,24.3,5/4/2023 18:13,up,13.473,12.19633261,761.9975,457.9232471,0.81,(05/04/23 18:13:00),739.5357749,11.63673682
,TIP,River,Spring,143,NA,5/4/2023,18:23:00,24.4,5/4/2023 18:23,up,13.473,11.83116631,762.0737,664.0726329,0.81,(05/04/23 18:23:00),739.6097287,11.6266975
,TIP,River,Spring,144,NA,5/4/2023,18:33:00,24.6,5/4/2023 18:33,up,13.543,11.97058315,762.14736,514.5342184,0.81,(05/04/23 18:33:00),739.6866213,11.61740329
,TIP,River,Spring,145,NA,5/4/2023,18:43:00,24.8,5/4/2023 18:43,up,13.612,12.04479158,762.14736,514.5342184,0.81,(05/04/23 18:43:00),739.6919454,11.6061335
,TIP,River,Spring,146,NA,5/4/2023,18:53:00,24.9,5/4/2023 18:53,up,13.604,12.04589579,762.0737,593.1181811,0.81,(05/04/23 18:53:00),739.6198386,11.59590166
,TIP,River,Spring,147,NA,5/4/2023,19:03:00,25.1,5/4/2023 19:03,up,13.63,11.78644789,762.0737,592.6298924,0.81,(05/04/23 19:03:00),739.6218441,11.58670337
,TIP,River,Spring,148,NA,5/4/2023,19:13:00,25.3,5/4/2023 19:13,up,13.691,11.91672395,762.14736,592.6298924,0.81,(05/04/23 19:13:00),739.6980381,11.57749633
,TIP,River,Spring,149,NA,5/4/2023,19:23:00,25.4,5/4/2023 19:23,up,13.743,11.96886197,762.14736,278.2330053,0.81,(05/04/23 19:23:00),739.7020466,11.56414752
,TIP,River,Spring,150,NA,5/4/2023,19:33:00,25.6,5/4/2023 19:33,up,13.778,11.92493099,762.14736,244.602121,0.81,(05/04/23 19:33:00),739.7047439,11.5462209
,TIP,River,Spring,151,NA,5/4/2023,19:43:00,25.8,5/4/2023 19:43,up,13.813,12.02346549,762.14736,244.602121,0.81,(05/04/23 19:43:00),739.7074405,11.5278595
,TIP,River,Spring,152,NA,5/4/2023,19:53:00,25.9,5/4/2023 19:53,up,13.839,12.12173275,762.22356,209.1096361,0.81,(05/04/23 19:53:00),739.7833999,11.50904092
,TIP,River,Spring,153,NA,5/4/2023,20:03:00,26.1,5/4/2023 20:03,up,13.848,11.95986637,762.22356,169.0699626,0.81,(05/04/23 20:03:00),739.7840932,11.48924191
,TIP,River,Spring,154,NA,5/4/2023,20:13:00,26.3,5/4/2023 20:13,up,13.856,12.08243319,762.37342,169.0699626,0.81,(05/04/23 20:13:00),739.9301577,11.46893267
,TIP,River,Spring,155,NA,5/4/2023,20:23:00,26.4,5/4/2023 20:23,up,13.848,11.89671659,762.44962,125.42916,0.81,(05/04/23 20:23:00),740.0034981,11.44806902
,TIP,River,Spring,156,NA,5/4/2023,20:33:00,26.6,5/4/2023 20:33,up,13.856,11.6553583,762.52328,78.88914321,0.81,(05/04/23 20:33:00),740.075606,11.42603796
,TIP,River,Spring,157,NA,5/4/2023,20:43:00,26.8,5/4/2023 20:43,up,13.813,11.56267915,762.52328,78.88914321,0.81,(05/04/23 20:43:00),740.0722923,11.40341963
,TIP,River,Spring,158,NA,5/4/2023,20:53:00,26.9,5/4/2023 20:53,up,13.856,11.67433957,762.67314,34.02761883,0.81,(05/04/23 20:53:00),740.2210543,11.38023063
,TIP,River,Spring,159,NA,5/4/2023,21:03:00,27.1,5/4/2023 21:03,up,13.839,11.44316979,762.67314,7.263294423,0.81,(05/04/23 21:03:00),740.2197441,11.35611878
,TIP,River,Spring,160,NA,5/4/2023,21:13:00,27.3,5/4/2023 21:13,up,13.856,11.59308489,762.74934,7.263294423,0.81,(05/04/23 21:13:00),740.2950111,11.33167622
,TIP,River,Spring,161,NA,5/4/2023,21:23:00,27.4,5/4/2023 21:23,up,13.848,11.63204245,762.823,0.549324788,0.81,(05/04/23 21:23:00),740.365886,11.30716749
,TIP,River,Spring,162,NA,5/4/2023,21:33:00,27.6,5/4/2023 21:33,up,13.874,11.37202122,762.97286,0.030518044,0.81,(05/04/23 21:33:00),740.5133386,11.28258427
,TIP,River,Spring,163,NA,5/4/2023,21:43:00,27.8,5/4/2023 21:43,up,13.856,11.26801061,763.04906,0.030518044,0.81,(05/04/23 21:43:00),740.5859078,11.2580174
,TIP,River,Spring,164,NA,5/4/2023,21:53:00,27.9,5/4/2023 21:53,up,13.865,11.57550531,763.04906,0,0.81,(05/04/23 21:53:00),740.5866017,11.23347322
,TIP,River,Spring,165,NA,5/4/2023,22:03:00,28.1,5/4/2023 22:03,up,13.856,11.43125265,763.12272,0,0.81,(05/04/23 22:03:00),740.6573993,11.20895135
,TIP,River,Spring,166,NA,5/4/2023,22:13:00,28.3,5/4/2023 22:13,up,13.865,11.33062633,763.04906,0,0.81,(05/04/23 22:13:00),740.5866017,11.1844512
,TIP,River,Spring,167,NA,5/4/2023,22:23:00,28.4,5/4/2023 22:23,up,13.848,11.10531316,763.12272,0,0.81,(05/04/23 22:23:00),740.6567824,11.15997429
,TIP,River,Spring,168,NA,5/4/2023,22:33:00,28.6,5/4/2023 22:33,up,13.848,11.14015658,763.12272,0,0.81,(05/04/23 22:33:00),740.6567824,11.13552143
,TIP,River,Spring,169,NA,5/4/2023,22:43:00,28.8,5/4/2023 22:43,up,13.839,11.15007829,763.19892,0,0.81,(05/04/23 22:43:00),740.730045,11.11109209
,TIP,River,Spring,170,NA,5/4/2023,22:53:00,28.9,5/4/2023 22:53,up,13.865,11.11303915,763.19892,0,0.81,(05/04/23 22:53:00),740.7320501,11.08668271
,TIP,River,Spring,171,NA,5/4/2023,23:03:00,29.1,5/4/2023 23:03,up,13.865,11.53051957,763.19892,0,0.81,(05/04/23 23:03:00),740.7320501,11.06229263
,TIP,River,Spring,172,NA,5/4/2023,23:13:00,29.3,5/4/2023 23:13,up,13.856,11.23275979,763.27258,0,0.81,(05/04/23 23:13:00),740.8028476,11.03792599
,TIP,River,Spring,173,NA,5/4/2023,23:23:00,29.4,5/4/2023 23:23,up,13.883,11.50287989,763.27258,0,0.81,(05/04/23 23:23:00),740.8049299,11.01357917
,TIP,River,Spring,174,NA,5/4/2023,23:33:00,29.6,5/4/2023 23:33,up,13.883,11.35443995,763.27258,0,0.81,(05/04/23 23:33:00),740.8049299,10.98925151
,TIP,River,Spring,175,NA,5/4/2023,23:43:00,29.8,5/4/2023 23:43,up,13.883,11.36371997,763.19892,0,0.81,(05/04/23 23:43:00),740.7334381,10.96494524
,TIP,River,Spring,176,NA,5/4/2023,23:53:00,29.9,5/4/2023 23:53,up,13.9,11.26285999,763.04906,0,0.81,(05/04/23 23:53:00),740.5892999,10.94065734
,TIP,River,Spring,177,NA,5/5/2023,0:03:00,30.1,5/5/2023 0:03,up,13.891,11.33592999,763.04906,0,0.81,(05/05/23 00:03:00),740.5886061,10.91638976
,TIP,River,Spring,178,NA,5/5/2023,0:13:00,30.3,5/5/2023 0:13,up,13.9,11.178965,763.04906,0,0.81,(05/05/23 00:13:00),740.5892999,10.89214374
,TIP,River,Spring,179,NA,5/5/2023,0:23:00,30.4,5/5/2023 0:23,up,13.883,11.0554825,763.04906,0,0.81,(05/05/23 00:23:00),740.5879894,10.86792064
,TIP,River,Spring,180,NA,5/5/2023,0:33:00,30.6,5/5/2023 0:33,up,13.9,11.14474125,763.12272,0,0.81,(05/05/23 00:33:00),740.6607917,10.84371936
,TIP,River,Spring,181,NA,5/5/2023,0:43:00,30.8,5/5/2023 0:43,up,13.9,10.95387062,763.19892,0,0.81,(05/05/23 00:43:00),740.7347488,10.81953901
,TIP,River,Spring,182,NA,5/5/2023,0:53:00,30.9,5/5/2023 0:53,up,13.9,10.81143531,763.19892,0,0.81,(05/05/23 00:53:00),740.7347488,10.79538082
,TIP,River,Spring,183,NA,5/5/2023,1:03:00,31.1,5/5/2023 1:03,up,13.9,10.62821766,763.04906,0,0.81,(05/05/23 01:03:00),740.5892999,10.77124341
,TIP,River,Spring,184,NA,5/5/2023,1:13:00,31.3,5/5/2023 1:13,up,13.9,10.71410883,763.12272,0,0.81,(05/05/23 01:13:00),740.6607917,10.7471272
,TIP,River,Spring,185,NA,5/5/2023,1:23:00,31.4,5/5/2023 1:23,up,13.926,10.57555441,763.19892,0,0.81,(05/05/23 01:23:00),740.7367532,10.7230305
,TIP,River,Spring,186,NA,5/5/2023,1:33:00,31.6,5/5/2023 1:33,up,13.917,10.70227721,763.19892,0,0.81,(05/05/23 01:33:00),740.7360594,10.69895437
,TIP,River,Spring,187,NA,5/5/2023,1:43:00,31.8,5/5/2023 1:43,up,13.909,10.5921386,763.12272,0,0.81,(05/05/23 01:43:00),740.6614855,10.67490122
,TIP,River,Spring,188,NA,5/5/2023,1:53:00,31.9,5/5/2023 1:53,up,13.883,10.7185693,763.12272,0,0.81,(05/05/23 01:53:00),740.6594811,10.65087296
,TIP,River,Spring,189,NA,5/5/2023,2:03:00,32.1,5/5/2023 2:03,up,13.9,10.65128465,763.12272,0,0.81,(05/05/23 02:03:00),740.6607917,10.6268669
,TIP,River,Spring,190,NA,5/5/2023,2:13:00,32.3,5/5/2023 2:13,up,13.891,10.57764233,763.12272,0,0.81,(05/05/23 02:13:00),740.6600979,10.60288171
,TIP,River,Spring,191,NA,5/5/2023,2:23:00,32.4,5/5/2023 2:23,up,13.926,10.49382116,763.12272,0,0.81,(05/05/23 02:23:00),740.6627959,10.57891499
,TIP,River,Spring,192,NA,5/5/2023,2:33:00,32.6,5/5/2023 2:33,up,13.917,10.42191058,763.27258,0,0.81,(05/05/23 02:33:00),740.8075514,10.55496824
,TIP,River,Spring,193,NA,5/5/2023,2:43:00,32.8,5/5/2023 2:43,up,13.926,10.38795529,763.27258,0,0.81,(05/05/23 02:43:00),740.8082453,10.53104378
,TIP,River,Spring,194,NA,5/5/2023,2:53:00,32.9,5/5/2023 2:53,up,13.883,10.36647765,763.27258,0,0.81,(05/05/23 02:53:00),740.8049299,10.50714468
,TIP,River,Spring,195,NA,5/5/2023,3:03:00,33.1,5/5/2023 3:03,up,13.917,10.31473882,763.27258,0,0.81,(05/05/23 03:03:00),740.8075514,10.48326752
,TIP,River,Spring,196,NA,5/5/2023,3:13:00,33.3,5/5/2023 3:13,up,13.926,10.19636941,763.49864,0,0.81,(05/05/23 03:13:00),741.0276519,10.45940881
,TIP,River,Spring,197,NA,5/5/2023,3:23:00,33.4,5/5/2023 3:23,up,13.891,10.17918471,763.34878,0,0.81,(05/05/23 03:23:00),740.8795038,10.43557491
,TIP,River,Spring,198,NA,5/5/2023,3:33:00,33.6,5/5/2023 3:33,up,13.935,10.12259235,763.34878,0,0.81,(05/05/23 03:33:00),740.8828964,10.41176019
,TIP,River,Spring,199,NA,5/5/2023,3:43:00,33.8,5/5/2023 3:43,up,13.909,10.08129618,763.34878,0,0.81,(05/05/23 03:43:00),740.8808918,10.3879653
,TIP,River,Spring,200,NA,5/5/2023,3:53:00,33.9,5/5/2023 3:53,up,13.874,10.05414809,763.49864,0,0.81,(05/05/23 03:53:00),741.0236413,10.364199
,TIP,River,Spring,201,NA,5/5/2023,4:03:00,34.1,5/5/2023 4:03,up,13.926,9.972574044,763.42244,0,0.81,(05/05/23 04:03:00),740.9536946,10.34045238
,TIP,River,Spring,202,NA,5/5/2023,4:13:00,34.3,5/5/2023 4:13,up,13.909,9.940787022,763.49864,0,0.81,(05/05/23 04:13:00),741.0263409,10.31672374
,TIP,River,Spring,203,NA,5/5/2023,4:23:00,34.4,5/5/2023 4:23,up,13.883,9.909393511,763.49864,0,0.81,(05/05/23 04:23:00),741.0243356,10.29302127
,TIP,River,Spring,204,NA,5/5/2023,4:33:00,34.6,5/5/2023 4:33,up,13.891,9.848696756,763.57484,0,0.81,(05/05/23 04:33:00),741.0989097,10.26934226
,TIP,River,Spring,205,NA,5/5/2023,4:43:00,34.8,5/5/2023 4:43,up,13.813,9.816348378,763.57484,0,0.81,(05/05/23 04:43:00),741.0928912,10.24569225
,TIP,River,Spring,206,NA,5/5/2023,4:53:00,34.9,5/5/2023 4:53,up,13.822,9.781174189,763.57484,0,0.81,(05/05/23 04:53:00),741.0935858,10.22207021
,TIP,River,Spring,207,NA,5/5/2023,5:03:00,35.1,5/5/2023 5:03,up,13.822,9.742087094,763.57484,0,0.81,(05/05/23 05:03:00),741.0935858,10.19846843
